tran_id,first_name,last_name,tran_date,gender,tran_value,tran_hash,tran_lat,tran_long,tran_type,tran_status
1JMe5mAZTgqsK2BnrUgmHzt4pZdhEYGYEG,Perren,Bootyman,2018/02/17,Male,80.61,8a15a3ea7589cf4ee5b4d2ac251d19fd,4.878323,-74.467283,Water - Spring Water 500ml,3
139zxDx2AHB2XcrTXsvHh91FELeRDGUx61,Alfonso,Neubigging,2017/10/19,Male,62.38,7d628d0079a7c2e9f0d3e3e3443e3e4a,-6.4085961,106.7647475,"Apple - Delicious, Golden",1
1PWNNihkdTH4rR2ZGAjjcX91XtSKQXUH91,Ardelis,St Quenin,2018/05/17,Female,68.43,9a9057372557dae27b5b25879d80c82c,-25.7605107,-56.6163213,Nantucket - Carrot Orange,3
1LWkAtqmDgfZsVLzWXYBKHyudbbvbdZTG3,Goldie,Rubens,2017/12/21,Female,64.19,33996647689c47405f40761cade8a4af,45.0317123,15.9142627,Glass - Juice Clear 5oz 55005,1
1CSf9okXRMu47AQMZuujxY82xvSrQVCv4x,Danit,Lufkin,2017/08/09,Female,94.07,02789f601cf00bac1eb64c493fce0a48,29.270311,88.880492,Beer - Muskoka Cream Ale,2
1G7AiGKPggZRkxyW3nAVRkV1gFa1sQLJUb,Salaidh,Ropking,2018/04/18,Female,79.19,ae55259d245410bb3d4ee49042031f08,54.3231922,50.8118074,"Wine - Red, Lurton Merlot De",2
18FDwrNRjtJZTVZz7SQfk5mF5EGKR5EgiX,Lucias,Ginsie,2018/04/24,Male,23.93,ed4a487c4605ef3298e8c71d9b7e1cb0,32.187849,119.425836,Pie Filling - Cherry,2
1DiGSWJwSdgc9y3ix5DMTeru8YvdGtmWmF,Edyth,Swains,2017/05/13,Female,49.72,a76bd5adda413ab4c55de370c360c50e,-17.9164482,15.0937378,Ice Cream - Strawberry,2
17NQHEieUNgm4HVkx2JqA8JfDYidWhcYWk,Lorry,Seabright,2017/03/09,Male,69.31,7797838f951781b42adffa5eb0853ba7,51.1644956,18.2903712,Appetizer - Chicken Satay,3
1DMN77QPmi4Vo6gTNBPH1mMQcuoq2QhRnu,Sissie,Collinette,2017/02/26,Female,-40.87,e63142c3502a4ce5bdb256ee71c7d6b4,41.1733305,-8.3619748,"Yogurt - Peach, 175 Gr",1
1A1P1o8H4wjfJBXnijZmU5YRrsGyvXBWkW,Lorianne,Kinsett,2017/06/01,Female,-34.3,09782476b986f7c29b08218969ed9390,30.1942963,120.1148934,Chinese Foods - Chicken,4
13EwddhjWh3mdEa47nQNidUi2TDup4aBz5,Wood,McShea,2017/08/08,Male,114.57,a3b93021d04f6f073261998fae0c18c1,31.029897,105.220236,Tomatoes - Grape,3
13oGNhCMYfkWkL534DAi7imUEfYRUrE9J8,Julio,McMains,2018/06/15,Male,164.69,82c883ebb717ede5c3d6a8d32bc08b0a,43.5370504,24.7458579,Napkin - Beverage 1 Ply,1
1BE9grNrN4y39KqZwhQGkPbwst4ogzGxcW,Petronilla,Cowser,2017/06/22,Female,118.76,4f348a8efbbccc18cdc61ef8f0cd302b,42.9177058,125.0428455,Flour Pastry Super Fine,4
16LQ439c2gq2WHBQDLj4WSZBeW5Akqq3jB,Angel,Allward,2017/09/17,Male,144.76,3fb1803e369ccf9b42ff4df73156016e,16.4267638,103.1048449,Vinegar - Balsamic,4
1LChQcEUuoPQwAqGL4rRFohFnEeR9xLDkt,Brand,Bianco,2017/02/13,Male,110.96,71697dfc45cd95320718996e901c44ca,16.1818,43.60986,Appetizer - Seafood Assortment,5
1C8U4rZcTXxPWWDSTp6tPH7wBcEschJqmz,Guinna,Kneel,2017/01/13,Female,96.07,56e98bc8c8cfd8ea00f4de99922e92c7,43.899227,-79.273304,Puree - Passion Fruit,2
16nvtZdnE1wEW9KvB6z9cogaSa3FbpuFxz,Ignatius,Prattington,2017/12/14,Male,162.04,8ced9f56e62be1c893592f10f5de2959,49.554701,32.0981669,Taro Leaves,5
15PmSWTYTA7G825aab3xy3ZEbBF4HsXfnT,Loreen,Colchett,2017/08/13,Female,181.09,557603e9030400d63be1d41c92eae6fd,45.7417486,4.8867899,"Sauce - Gravy, Au Jus, Mix",5
1GzbxCCwYJvqrULnpkQ8ecygVyttLwFukC,Jimmie,Loyd,2017/06/05,Male,80.95,de0fb9e1f6f90fd17035a760c489d486,37.489877,117.509921,Squash - Butternut,3
1PfziuLwDwNPVDdW4tdxB6sBDF9g6ahCZn,Alano,Premble,2017/08/28,Male,170.59,e6355ecfcbfeb5f6aa477953cbccfe5a,40.1825437,44.2538203,Soup - Campbells Chili Veg,2
13FiC7Ekx6o1Esj18dTGSSepMYM57FnnMo,Fitzgerald,Baynam,2017/04/21,Male,234.86,3657be21c5bb8e95ad2546bd104a5a60,38.748203,114.982972,Grand Marnier,3
16PhJWK3sCZ337MGwkHuncYQSUtEbi3aHU,Hastings,Barnfield,2017/11/01,Male,118.93,33d759fc9f9145e84b8babc11bd4de1b,-6.9826515,111.431315,Wanton Wrap,3
1JFvJA8VZTJJAycpdiq28qeaKkw4b1MaSe,Elvin,Heinonen,2017/09/24,Male,161.24,df67c91d865d1de390c4d97cdbb611f0,33.298364,111.482591,Muffin Mix - Lemon Cranberry,1
13vVBGwCxdtxZZ3AsSfn9xpUnzoLfYukGV,Kyle,Tendahl,2017/11/01,Female,-6.77,5a3796427ca4486d79a398e5e2f66ffa,32.0359229,118.7436309,Petit Baguette,3
1PayoqG98KnTjE7177o2EQN98eUCj8fBgb,Fianna,Goldstein,2017/05/05,Female,253.5,24d19e346f297b62cee323af9a178b84,21.270702,110.359368,Pickles - Gherkins,4
1GKs3JoBhxUR6aMwbzSFdhcKgg3CGSpbeg,Fleur,Normanville,2018/06/20,Female,96.84,2bb323e9d6f8704baeb8ff12febbcb24,50.2435433,18.2914811,Table Cloth 81x81 White,5
1MzwYH6EMkH8qsvx4ZGB24S3WsWcJ1Q2Fc,D'arcy,Thorogood,2017/08/12,Male,-51.01,4af15b257aef0a33bd38cae1d0cd0d61,45.8903748,-77.2672051,"Quail - Eggs, Fresh",4
155NY9ckN6q9JrQGvfFxCLUvn45tKH1Wnt,Wandie,Slowgrove,2017/03/31,Female,67.58,af9f8e99de93a0bf7c71bb67bd02fcda,35.621965,118.725698,Sauce - Thousand Island,3
1Jqj7JUynS98iJro9jAmT2Yt3VLhpBszba,Kassia,Mitie,2017/07/20,Female,139.56,58368ef179e557d5fc8d6162060702c0,51.0935791,-115.3508611,"Tea - Darjeeling, Azzura",3
1NmT6iCJbtamVkDWVdn1DWNnzokcxv6YH8,Petronia,Oldred,2017/12/03,Female,39.03,f8dcb236ce93e5e34e1ba7b2dfc90d29,50.2387924,20.598352,"Oil - Truffle, White",1
1CCnvT7yHRfQqpPmZ4XFEP3T8Ed9g3ZG8o,Domenico,Heakins,2018/01/17,Male,-39.52,f37d57d816e51bf4b38ea103d76be9a5,13.3875121,-81.3756862,"Oil - Food, Lacquer Spray",5
1G2wEKcjh4woUjinzAN7FkNaXe4HXPVh6Q,Armando,Emanuelli,2017/11/22,Male,-0.89,87f28906fddfb51a5ae148100062eb17,-7.783297,110.363649,Foil - 4oz Custard Cup,2
1F97ViQAp8jvhgL2S3WJ7aQ4Cq5PyZbcZu,Wynnie,Yanshin,2017/07/05,Female,110.84,cc5ea2b201178b141512c70d1848857c,30.948905,108.574058,Blueberries,4
1DjuXuTrYPwzwkWfWpncEyFAEndEKBR7PM,Cherilynn,Locock,2017/09/20,Female,116.05,f3db40be46b727c3d46232968b9790e9,-7.1913,107.8902,"Juice - Orange, Concentrate",4
1FjqrezQTcNs8cgVVvifcr4eUEnGyGoJF8,Gerry,Dolling,2018/04/04,Male,-14.71,480d001f83d803ec578f262ef6516054,37.9854094,23.7419512,Ham - Cooked Bayonne Tinned,4
1HG6aihB5L6pYzCTSzrwodhfUpFyqPvb2H,Alanna,McAlister,2017/09/23,Female,91.66,b400f76b0638b7ebaf29ba1413a8cc26,-0.7771138,34.9458389,"Lemonade - Island Tea, 591 Ml",1
1HZHHcNYvA8Z8Mmu9gY6MqnTKtkhiJKrfA,Dwain,Chinnock,2017/05/31,Male,-32.61,72edff53680ec1315e349abdd8b7bcf8,-1.9735657,113.6799766,Steampan - Lid For Half Size,3
1P5MTs2g1YAbb3TBu2Wtag7xJKUKRRN6iU,Alberik,Illing,2017/06/29,Male,166.95,a2f80c9214fd52e52faf31154f1ea8be,49.8282067,21.2002807,Beer - Labatt Blue,1
1PsC5QG1ukp3FijvZyxbrKFQMDbbwojCnq,Durante,O'Lenane,2017/10/09,Male,184.95,c8ea1f12bf61e681cbfff0e539c4274f,27.508898,119.582263,Red Currant Jelly,5
18vnoZqo1sLQZkU3AYVLC1KgP8z2jZ4DYM,Nealy,Waterdrinker,2017/03/23,Male,144.65,2f310b2766904c034c62192f319998bf,-9.4059855,119.2378899,"Lemonade - Kiwi, 591 Ml",5
134dLj8468tE5qYYNTMdAoKqRVb9c9JGvf,Mariel,Collier,2018/01/07,Female,119.57,c81f95b6794aa52f81f03a861b337d69,32.830953,110.873513,Cheese - Asiago,2
16N7WYZnyRqPT94Y9uMGAmg2aLGgRiXqRi,Allie,Hegg,2017/04/11,Female,105.55,f6726a25310a8fa6f3b67af0feb4aa2b,38.997932,140.02088,Chutney Sauce,2
1JdxLriX5dvnPgH6vF5PYE4zdCxVrydbLy,Joey,Teape,2018/04/13,Female,148.42,e678a5a8218fd13af5bbbaa65c78a2a1,11.4493585,10.3680364,Pork - Smoked Back Bacon,4
1P38xTnf2CKrQtBaEy1M7Z1Wb4Yq9MWuPZ,Josie,Maguire,2018/06/19,Female,155.03,3c1de6a36af636767e4e2719d3648076,52.8358853,21.8233603,"Tomatoes - Cherry, Yellow",4
14xwegBxx5aAcWNUpryE59foMLZ1h8VNyP,Carolann,Deniseau,2017/05/03,Female,151.95,88155f7e64a967ce9ae38529899f2491,31.2303904,121.4737021,Container - Hngd Cll Blk 7x7x3,2
1CZ2Th1JCRGuHpnpzhBshmCPmP7CYpjx5f,Teresina,Roskell,2017/09/20,Female,142.59,e9dd6ade703b80b9325f166462a0e627,43.15,-77.63,Parasol Pick Stir Stick,3
1Dogomj8nXw89J5coMaCWRpajq6Dh6uQt7,Ilysa,Oherlihy,2017/01/22,Female,93.77,5377621fda1bff7c12812f8dcb4bbcd2,34.9344195,-2.2298164,Bread - White Mini Epi,5
17WRkJC2pKJNFo4iQcMhhSauDENaXQFiuf,Farlee,Gout,2017/01/28,Male,147.76,5d6b76626d8bdfc8f63c1175f29ac7bf,32.320332,116.557208,Garlic - Elephant,5
1ECLrBCP8weAHD4LYNrdTscXdJdyv4afnf,Konstantine,Hogben,2017/06/22,Male,102.01,785568930b61a481374fb30bb9807690,26.7943861,87.2817272,Compound - Passion Fruit,2
1HNzPgSgcUJ22ZFN3mTCxwn7cuiAbsJaiH,Herta,Lidster,2017/04/17,Female,-5.16,6ac6a2603d1304c58771d5b58e8cd913,-7.1929741,111.7197315,Coffee - Hazelnut Cream,3
14Po49CNuNN2RzT44wyjAFDGr8KeqPuiLM,Elberta,Divell,2018/05/15,Female,255.89,a6b880a74d2ad756376e607e253b9a32,54.76778,42.27111,Cabbage - Savoy,5
1GVYg59D5grQcKHDiwjcUyXck6SEHNcahN,Ailene,Hay,2017/08/06,Female,72.66,096c2317750180916f19da17e180a878,30.939169,100.311368,Jolt Cola,1
19FZxpA5UKpmJLnfhYx1v1DuhsBwUCPQqs,Cassie,Hunday,2017/03/02,Female,257.42,9ee22ad0b19246bda08c0e74a82b1da3,41.3718791,-8.5085734,Soup - Campbells Broccoli,5
19Cte5st1HMhTkv3qFyRfSbU4bgp7Z3Q9e,Joellyn,Winley,2017/10/09,Female,120.32,6aaa4d77b905d0129340eed9adf7dc33,46.798163,134.013872,"Mushroom - Enoki, Fresh",4
18aRAx9SoA9mmXiF21P3YzVeXTLrM9dmXq,Reg,Dukelow,2017/09/17,Male,46.12,9e29bdb3893af77a33eb571872641968,-34.0028385,-61.6048678,Poppy Seed,4
13ycq6zQPECrWwzMAFMQgJZwVwmhyGW4Zo,Durante,Puttick,2017/12/27,Male,168.08,87f7111dea15c373a68106ba3a483bf3,47.011607,90.451789,"Wine - Red, Marechal Foch",4
1KEjgawAqhqDzJJ8nY5CqyJJrXSV72iHyA,Mattias,Iskowitz,2017/06/23,Male,63.74,2a94059a9fafa455b8fa7e099c9c1fbd,54.2064439,17.6677767,Pork - Sausage Casing,4
1KVyfzi4HD1935KUTTYd3uNSE2dBE4QT8Z,Griffie,Charrington,2017/11/25,Male,57.45,628fd6ecefaa2157c709b4878835ad10,-4.2163479,104.4694186,Garlic - Peeled,2
1HA3zchSSU1BXkdoAMz8GLZCzseaU2DoKX,Pieter,Tuffield,2017/08/17,Male,185.37,f13398c93e71e63fdca3b45d6254d316,30.350192,120.222909,"Shrimp - 21/25, Peel And Deviened",4
1FH3zPurL9WFxNd16s2JiL8ddzzJgc1LQ3,Sinclair,Althrope,2018/03/09,Male,-48.31,1d1261493bc756e079738321533395e2,-8.412375,117.144997,Chocolate Bar - Oh Henry,2
1EW1JXrKHnquXz2Cwpcb8yf4Aepinfji7f,Port,Littledike,2017/12/15,Male,129.85,1ce2360d5350eff03879e05b9f2c85e2,8.9800511,126.2545687,"Tomatoes - Vine Ripe, Red",4
1CzDiFygQFjt1UivEESi73BeB2MWirnh13,Carolin,Cairney,2017/03/07,Female,104.57,d95fa7f3b09aba2360904dc757f12df6,-1.68333,33.7,"Bread - Pullman, Sliced",2
17tyjPrXsHEezDQkxdxwpVoxawKd6A9wCR,Abigael,Clarridge,2017/06/11,Female,130.17,8f401dd163c98030e51ba7a561f7c6b8,-35.0026606,173.5016887,Beef - Top Butt Aaa,1
12hXwh1YmdKZTxrSbGKACuFyi6pqs6BKkR,Clo,O'Hagirtie,2018/03/09,Female,194.67,15956d4c85fd3d68804878ae7a47d0b9,7.9877141,-10.8479688,Lychee - Canned,2
19wZsprdcH8cTSjbExwT7dUwwyABbaDqzP,Dev,Rodgerson,2017/09/10,Male,114.32,c2a92f277d1bb10499d45f01e018753e,7.7734885,99.6230001,Water - Evian 355 Ml,2
1F9TmsAmdsP5mWSLxhG6JjWtKgnhxpaUKU,Errick,Buxy,2018/01/22,Male,57.0,7ca3a35d95176196d4610e262aa1f3d7,22.543096,114.057865,Beer - Mill St Organic,1
1Nx4KWqUe8V53Ex27FNmK771xRrnZ69jT8,Natalya,Porker,2018/06/11,Female,21.36,e325049a27a5670b7183fc7290173af7,39.0961273,-9.2729402,"Yogurt - Peach, 175 Gr",2
15wkhoHbs239pjPnEBt8FZpfB289FtUwfd,Fallon,Haking,2017/02/18,Female,98.2,844a6df10dd0ad71fe4156e18d440ab1,25.7829542,88.8982666,Apricots - Dried,4
17gajiwCePnF38LWSEtg68SwR6sV3diY7X,Jedediah,Lubeck,2018/03/10,Male,166.94,aff84218b52a2114949b1931503f8905,35.640089,103.766427,Buttons,1
12KjcauPAjE5FL2gh7tedTAypnKsDpcasY,Heywood,Magarrell,2017/01/09,Male,55.25,ec4e4947e42f05241a174432874bccf7,44.9811213,20.0818204,"Doilies - 8, Paper",4
18mmt4HhTRM3V1KwotGDKnJwKhVUSgGt9C,Swen,Barta,2017/05/03,Male,148.48,fbc70c4835efcacd627402c0f02217c5,9.3847618,-73.3001233,Sachet,4
16ai6c6pS7DaFyZ7WdN7LT3fzzn4PvPkka,Griz,Duggary,2018/03/09,Male,126.06,ee0af4c549f21fcc8413409b59a21b4d,-42.7700601,-65.0306302,"Gingerale - Schweppes, 355 Ml",4
1MdHnwYP4s1dmXeXiXmHdjhWLJZ8PckNDz,Donovan,Labrone,2017/08/30,Male,-74.56,9138b65eebc9858b0ef622584d3a03b7,37.8519345,23.8408158,Aspic - Amber,3
12SP67CrJG1kDo2zv35y7PQHrmsGPShiNr,Andy,Verdun,2018/06/05,Female,126.31,b2388f58618143655c38b59b9bf1193c,-6.9158,112.5541,Beef - Tender Tips,1
1GrwjN7kDGHguUJKhCPzcoSJofD72pw4kz,Pavla,Barnish,2018/02/10,Female,-15.79,c8de01ac62e7fa1052c4b97d9004462f,-0.9583345,-78.6965972,Chocolate - Semi Sweet,1
1CtKtsg9Nj7MWCBaJDq3uecrmKhTq2CqLw,Ferrell,Ambrogi,2017/10/06,Male,-19.81,ce0083fd5b504d265e3720482d329422,35.10456,134.067383,Vinegar - Tarragon,3
1CFmf711ZW2y8bVAqqFnAbRqec5Ka4MEvR,Maxwell,Westwick,2018/06/18,Male,-1.63,e3f7455d0772d4d0a64954307de1d7f7,-6.3556666,107.7610977,"Shrimp - Baby, Warm Water",1
1CF2CAcye94RjEC4GxNRgZeG9d1hHN28RY,Janot,Brighouse,2017/05/04,Female,162.11,f5198264928850bd35bf65e33ed87528,9.5842063,8.713707,Ostrich - Prime Cut,4
18dfMecrQ28NRZrBQeXEFvJ8G29d9SRyGz,Jannel,Leddy,2018/02/28,Female,136.41,4ecf880251ab89f0a6d4cc8ec52e9890,54.886529,37.1152943,Coconut - Whole,1
1EMuHc1PeMwF8BpD9FPiuXh84pUQjEnLwL,Denver,Darley,2017/10/11,Male,164.7,db84aedd0dae23635a613726c83948d7,1.6832081,101.4537902,Swordfish Loin Portions,1
1DHYmeHtM92emEZMDZKGLif3HAMH3o6f1x,Hieronymus,Doniso,2018/01/30,Male,48.17,beb621e74e5d5787459b7fe9e0185c16,-11.2568167,-39.0710754,"Red Snapper - Fresh, Whole",3
1HpgNuPcfee5YkiCrS8Aq5Kgtwwk87vWRL,Anallise,Sudell,2017/06/27,Female,51.62,82fe1ac31dc1fbcb607d6ce340cb5e60,39.1586587,-7.99645,Jam - Apricot,5
19LLwn5E672eRfBDYKs1S2KxY3bjVPuSFJ,Sammy,Daintree,2018/01/11,Male,263.99,868924d8db15c4318da0ded16d9fc3db,49.7192421,18.591659,"Garlic - Primerba, Paste",1
1G3htjydExacjgCfUSGrYJKtWt5kSJu7Ks,Holden,Bruyet,2017/12/11,Male,20.8,99eed2ee58fc22beab64bdbd2bec2057,28.445007,102.639837,Flower - Commercial Bronze,1
1MVn4vrxPNs2PGQAGcpg8vwYJVjt86DLf9,Mathew,Lambkin,2018/04/21,Male,55.28,0a0f2303605ff8be11856ef5ca0d7a8b,62.6768899,10.0742726,Broom And Brush Rack Black,4
1DJHUzaX9EUzKcqvqUnNfqtrhMvo9M6gaj,Elsy,Cuerda,2017/01/03,Female,159.96,9865afe5b999453a176dd1914fce630c,52.735825,20.7121262,Skirt - 24 Foot,2
1C36QXjNKzssg3i8xtQ2ocM4QJTRtVvvVY,Morry,Camelli,2018/05/22,Male,180.23,177ab82f8999d6cf8d37f80b904879a5,31.8786249,-106.5680459,"Wine - White, Riesling, Semi - Dry",1
1DpHdyTbHenwE6xBnQep2LbRino8PHX6Ji,Carry,Sillars,2017/01/19,Female,93.83,81f48ae9bc7a817f3afc69891a384be4,-7.7995142,111.5438491,Cheese - Augre Des Champs,1
13w5oce7FTwWCqj1Cs3wG8G625q8Cw1kCz,Gisella,Sheehan,2017/06/08,Female,-47.16,36259fd85e110003ce5f852ff5fa07b6,23.590649,101.317787,"Juice - Tomato, 48 Oz",5
1K5fwa2VYwLBRV4UmcCkpwwTd3Jucpbwu2,Ransom,Macbeth,2017/04/21,Male,208.6,199638429776a41f73b61f243a157927,50.578132,15.0839052,Soap - Pine Sol Floor Cleaner,3
184aBNvwt6eokP85h3CqXwic3SjBybnnZB,Clementine,McDugal,2017/08/15,Female,-26.19,418ea636ef4502f6c999068f0af6875e,9.0144214,-79.5125662,Dragon Fruit,5
1E52XzzasWekdwYJhGWGihQHMLszDMwkkc,Loella,Rudram,2017/10/24,Female,167.22,e75366099da2e397a8d0911b9db02b08,53.437194,41.789046,Dc Hikiage Hira Huba,5
1DVDswQfRishNW4yaikEHB8V8e8QqKvPVJ,Maison,Halley,2018/02/19,Male,84.41,c237740ec031050447ee1852f1615858,13.6361135,123.1924955,Syrup - Chocolate,1
1FK16mQWDxDoe1DZ5eTM9zk1XN3GWvr6qu,Dietrich,D'Enrico,2018/06/19,Male,133.85,9787d4515bcdd48c5904af205496f8d5,18.9384732,-70.407981,Beer - True North Strong Ale,4
13dQC3qEdyXNBaeccrCNc949EwdfUzzZtS,Dedie,Sirey,2018/02/18,Female,125.44,eeede08a68870899145bf5dd8ea44c11,-6.2318126,106.8396166,Wine - Placido Pinot Grigo,3
1PrmSqxD3WC19kyKCcTbhsdcUbwoWtesP1,Liam,Prall,2017/09/10,Male,138.05,65553298a015f97bc042715ad5569e3e,44.166512,79.999974,Pepper - Red Thai,3
1Hn9gZcSsY5kQR7c6oRh7HgnYKzivc9KuU,Preston,Kirkhouse,2017/05/15,Male,196.45,898d3f72f4a8b6161ce381b2ea6de575,53.6182497,34.152126,Ecolab Digiclean Mild Fm,1
164ChrGuBBbvsxEhewUMupMYqwAWr88aei,Alvan,Pook,2017/08/04,Male,68.02,c197e255d6ae6a37df277d17276d7df0,-25.50065,30.9136062,Vanilla Beans,3
177dxCLSChQSNt9iVZZcN9nXTKrkhudE61,Nikoletta,Daniels,2017/10/20,Female,43.94,f48ab92156d35a4adf56a46a79ddeecc,30.2382492,49.7064548,"Chocolate - Milk, Callets",5
1FfHbPnXAuztED5EyJ8YPTpnsJMDd9hpZQ,Yardley,Blackhall,2017/02/11,Male,24.61,5581c59e3ef1e5425c3ed0288acdd795,38.624235,100.36759,"Wine - Harrow Estates, Vidal",5
1MRayHcFwWHrmgF88vj2Huj1e1XZwmYgSg,Fonz,Arni,2017/07/09,Male,135.36,c248fe16d05ba9e08ecaf3d2d2de8c1b,-15.1978317,12.1575544,Beets - Golden,4
1LUYNgDYJVLdG5c8cRCLT3Lht2uiGTwKkD,Jobyna,Harses,2017/01/04,Female,86.4,918fb5cbd7bb1e44670020881132d785,52.5170826,13.3236611,Ice Cream Bar - Oreo Cone,4
1DaMdS6Mtaz6AWDBwzEc6Zie7HnJGSyUzv,Taddeusz,Gowlett,2017/06/11,Male,151.54,fe9631f6d2456509daa996b262b708c2,-3.837556,32.593828,Onions - Red,4
19CzuK54HRndXBjbmDEEonUvEQzUzAzuBc,Gerti,Leader,2017/04/23,Female,152.43,92525a2e45be946981ebb6e2a5822fa7,40.8782107,14.2657584,Pepper - Red Bell,5
1PiGifBFfRnYktHwjFJk5GMRiNqjvP38uh,Krystle,Bestwick,2017/10/05,Female,76.38,a43df8d802bc786f92345e04a8d0d325,-17.9906981,-63.3832653,Bay Leaf,2
1LbHHLiknjvyHXfL9rEUeMrTUFVUWVYyp5,Bruno,Lenton,2017/11/10,Male,172.94,d41d0e6b874a10e189a028fb34f15ea2,34.477861,110.084789,Chicken - Soup Base,2
1QALqG1AAvNQVHvPL8gLmpMrKGo5FwLFJi,Beverie,Bagster,2017/03/02,Female,222.14,b4f46f0183f1a59d92c1fa278b49c80e,14.5671847,121.0168871,"Tarragon - Primerba, Paste",3
1H3qgUq7tmARcyXZmC395JauWfqx1htTTP,Joellyn,Dady,2017/09/10,Female,-15.64,f60e5c2198ad3209a1e814931559fff2,16.5909145,100.2992789,"Pepper - Black, Whole",2
1MCiwBhPTc7YMKigQxK8pknBTNvYv3cLt7,Felix,Caltera,2017/03/08,Male,212.05,764c9a03a0979198b8526360f611f959,50.9212447,5.9651892,Wine - Spumante Bambino White,1
1MaFQemVGsiHs77DRMGdfKah7AyzqpjqRQ,Danya,Blenkensop,2017/12/31,Male,130.39,1d22d4502c6cfd4993af2154b4b2a1c0,49.6220895,0.7501524,Soup - Campbells Beef Stew,1
19D6S2ofqKvhehaE74Ukk3hk6AoCbnLMNB,Monty,de Courcy,2017/07/02,Male,-10.51,411a36bfa3d56a4dc84eb726ac8aa1f8,31.221517,121.544379,Baking Soda,4
1LZUuPgpPA9jF5EvUn4awLeywUXsojwqNd,Jorge,Feares,2017/08/05,Male,46.66,781df2c777ff3e281effde8e331f0bf9,43.2550219,45.9065996,Grenadillo,2
16htYHiMDZkv3zHEpC6am1WsNXyCjArtmk,Theo,Miskin,2018/04/21,Female,201.66,7e4fbabf5f98083b6ee8ea781eb93b2a,10.502717,-67.329117,Appetizer - Escargot Puff,1
13qB5ZS1kokZVVYPMKAnpqG17oTHRJ5C1x,Joella,Dugald,2017/02/23,Female,134.25,a32a54c003ef08536a4b23a2127ebc47,19.4621825,-99.110685,Soup - Campbells Beef Strogonoff,2
15tXr6vpM3o7Afx1nfHdd3oBCBeDbySwMU,Adorne,Clemendet,2018/05/07,Female,162.52,3de4c956ba230a898fd81bb21eeab2ea,10.74044,-74.755272,Muffin Carrot - Individual,4
15AWQF1hebVCagPeJr6QnUXyefAn2gkEkf,Dorelia,Cleary,2017/03/14,Female,91.29,5dd2f02503602a32a52b2a12e1e32a51,20.953123,109.690434,Melon - Cantaloupe,2
1KHhdtaM1bvwaVmvncQZkoJ4PiBLeYvHyH,Micheil,Doxsey,2018/01/18,Male,85.69,78cf6d354c3d11f89e0d1618f203fdda,-7.040572,106.8448686,Wine - Mondavi Coastal Private,3
1KQHxXqMpchZ1v4AdyCf9n3DtTgitgWvGp,Berny,Bridge,2017/05/27,Male,257.22,cc3302fff22a0214e1b69da093e39070,4.239304,-75.239679,Wine - Shiraz Wolf Blass Premium,5
1Lmb44QnqKjvxhHkVaWFJ2TnNQKm2fiUAb,Leigha,De Gouy,2018/05/19,Female,-122.54,2735bef4bfd5e17c89a5d71e59e60d3c,27.569517,110.001922,Plaintain,5
15s5SMM7nZ6cYyhEcYoX7rEWvSaKn6VVWv,Crawford,Frudd,2018/02/06,Male,76.58,45f7c0dad2688266b1ef834c2394be01,49.6748894,12.6736722,Cream - 35%,5
115adRN3tgVaCtpwuC4V6Y9ahjoXWuSN56,Henryetta,Chatan,2017/11/10,Female,147.32,5da3126aba82c95735bef3d21810e025,9.8252566,105.8172881,Appetizer - Lobster Phyllo Roll,1
1AjmA7rHzURXNXrtAvGgg9gqHtddmtiouM,Templeton,Huxter,2018/03/11,Male,202.91,7443d63755ad327024ed9d38ea5794d7,30.2047151,-92.0167547,Beer - Muskoka Cream Ale,3
1DQTsKHbagvixTEk9cyFKsNR3Jqj3Xz76f,Florry,Broadberry,2017/09/04,Female,72.82,ffcbc78ef66c1fca3cd3ca3d86af9f32,51.9041,38.7334,Pea - Snow,1
17gok2MZTDxAUsZZBAfQGcohRhGULo4fDR,Teddy,Guillond,2017/11/22,Female,3.85,d99268f67c58debd131af371268693a8,-7.5173045,110.5933862,Beans - Green,3
17ZsP6ZNBJZoBxv5u3jo2MXo7yUDvqDSfg,Ede,Castelyn,2018/07/02,Female,226.66,6b89babea19a27a02043578d2d91c254,30.2771132,72.9979303,Coconut Milk - Unsweetened,1
1D2CFe82Hzs8dGyq9tx9aANj2P9QDfpT9j,Larina,Greenin,2018/06/20,Female,121.97,f0445f7a80bcdcc99fd1cd6a71233906,-8.5437713,120.6749301,Cheese - Brie Roitelet,1
1GDWZgBuHzbBbJ5NA9rJW4yNRpnePXJhyi,Dacey,Blackaller,2018/06/17,Female,-41.39,cfe41b0c015b89f16ee616c1af637795,53.6923042,38.1938089,Turnip - Mini,5
13ys5DptY2ohJwc2rBeQB4jspJx9SVu9CK,Jaynell,Demann,2018/04/12,Female,97.63,bb6ad96539dd4be97f3b5d61c29b018a,-22.3002064,-44.9159938,"Turkey - Whole, Fresh",5
12GKUxHwPyMLBTLKNCts9o4WHNqqsa6hL4,Marcie,Cattell,2017/09/05,Female,189.34,e4c29dab29f93e6371596a387d320ac8,-6.9278214,108.3474974,The Pop Shoppe - Cream Soda,4
1ADM7n3SxfVJZ8H1EsrRvmVJ3frvqd69Hr,Layla,Edgler,2017/05/29,Female,181.21,f9169b6d6147918e453e4f8aeeec20cf,40.22,-74.74,Clam - Cherrystone,1
